6571
YDR353W_CDS	3018308	3019267	3017763	1	1	1455
YDR354W_CDS	3019756	3020898	3019267	1	1	1456
YDR354C-A_CDS	3020148	3020291	3020898	2	1	1457
YDR355C_CDS	3021076	3021378	3020898	2	1	1458
YDR356W_CDS	3021116	3023950	3021378	1	1	1459
YDR357C_CDS	3024208	3024576	3023950	2	1	1460
YDR358W_CDS	3025068	3026741	3024576	1	1	1461
YDR359C_CDS	3026945	3029893	3026741	2	1	1462
YDR360W_CDS	3029607	3030041	3029893	1	1	1463
YDR361C_CDS	3030421	3031272	3030041	2	1	1464
YDR362C_CDS	3031688	3033706	3031272	2	1	1465
YDR363W_CDS	3034192	3035562	3033706	1	1	1466
YDR363W-A_CDS	3037137	3037406	3035562	1	1	1467
YDR364C_CDS	3037852	3039219	3037406	2	1	1468
YDR365C_CDS	3039506	3041392	3039219	2	1	1469
YDR366C_CDS	3047447	3047845	3041392	2	1	1470
YDR367W_CDS	3047857	3048623	3047845	1	2	1471
YDR368W_CDS	3048913	3049851	3048623	1	1	1473
YDR369C_CDS	3050025	3052589	3049851	2	1	1474
YDR370C_CDS	3052791	3054119	3052589	2	1	1475
YDR371W_CDS	3054422	3055957	3054119	1	1	1476
YDR371C-A_CDS	3054518	3054622	3055957	2	1	1477
YDR372C_CDS	3056121	3057158	3055957	2	1	1478
YDR373W_CDS	3057768	3058340	3057158	1	1	1479
YDR374C_CDS	3058483	3059403	3058340	2	1	1480
YDR374W-A_CDS	3059766	3060035	3059403	1	1	1481
YDR375C_CDS	3060175	3061545	3060035	2	1	1482
YDR376W_CDS	3061831	3063312	3061545	1	1	1483
YDR377W_CDS	3063620	3063925	3063312	1	1	1484
YDR378C_CDS	3064358	3064618	3063925	2	1	1485
YDR379W_CDS	3065176	3068205	3064618	1	1	1486
YDR379C-A_CDS	3068287	3068526	3068205	2	1	1487
YDR380W_CDS	3069227	3071134	3068526	1	1	1488
YDR381W_CDS	3071567	3073013	3071134	1	2	1489
YDR381C-A_CDS	3073321	3073859	3073013	2	2	1491
YDR382W_CDS	3074501	3074833	3073859	1	1	1493
YDR383C_CDS	3074969	3075685	3074833	2	1	1494
YDR384C_CDS	3076213	3077040	3075685	2	1	1495
YDR385W_CDS	3078239	3080767	3077040	1	1	1496
YDR386W_CDS	3081093	3082991	3080767	1	1	1497
YDR387C_CDS	3083163	3084830	3082991	2	1	1498
YDR388W_CDS	3085195	3086643	3084830	1	1	1499
YDR389W_CDS	3087546	3089510	3086643	1	1	1500
YDR390C_CDS	3089946	3091856	3089510	2	1	1501
YDR391C_CDS	3092367	3093065	3091856	2	1	1502
YDR392W_CDS	3093705	3094718	3093065	1	1	1503
YDR393W_CDS	3094910	3096280	3094718	1	1	1504
YDR394W_CDS	3096690	3097976	3096280	1	1	1505
YDR395W_CDS	3098333	3101167	3097976	1	1	1506
YDR396W_CDS	3101304	3101804	3101167	1	1	1507
YDR397C_CDS	3101375	3101907	3101804	2	2	1508
YDR398W_CDS	3102480	3104411	3101907	1	1	1510
YDR399W_CDS	3105077	3105742	3104411	1	1	1511
YDR400W_CDS	3106072	3107094	3105742	1	1	1512
YDR401W_CDS	3107232	3107795	3107094	1	1	1513
YDR402C_CDS	3107243	3108712	3107795	2	1	1514
YDR403W_CDS	3109611	3111221	3108712	1	1	1515
YDR404C_CDS	3111663	3112178	3111221	2	1	1516
YDR405W_CDS	3112655	3113446	3112178	1	1	1517
YDR406W_CDS	3114219	3118808	3113446	1	1	1518
YDR406W-A_CDS	3118808	3119053	3118808	1	1	1519
YDR407C_CDS	3119078	3122947	3119053	2	1	1520
YDR408C_CDS	3123224	3123868	3122947	2	1	1521
YDR409W_CDS	3124415	3127129	3123868	1	1	1522
YDR410C_CDS	3127381	3128100	3127129	2	1	1523
YDR411C_CDS	3128378	3129403	3128100	2	1	1524
YDR412W_CDS	3129702	3130409	3129403	1	1	1525
YDR413C_CDS	3129845	3130420	3130409	2	1	1526
YDR414C_CDS	3130607	3131695	3130420	2	1	1527
YDR415C_CDS	3132046	3133170	3131695	2	1	1528
YDR416W_CDS	3133441	3136020	3133170	1	1	1529
YDR417C_CDS	3136564	3136935	3136020	2	1	1530
YDR418W_CDS	3136625	3137122	3136935	1	1	1531
YDR419W_CDS	3138183	3140081	3137122	1	1	1532
YDR420W_CDS	3141276	3146684	3140081	1	1	1533
YDR421W_CDS	3147049	3149901	3146684	1	1	1534
YDR422C_CDS	3150335	3152782	3149901	2	1	1535
YDR423C_CDS	3153055	3154284	3152782	2	1	1536
YDR424C_CDS	3154396	3154850	3154284	2	3	1537
YDR425W_CDS	3155073	3156950	3154850	1	1	1540
YDR426C_CDS	3156638	3157015	3156950	2	1	1541
YDR427W_CDS	3157214	3158395	3157015	1	1	1542
YDR428C_CDS	3158463	3159248	3158395	2	1	1543
YDR429C_CDS	3159486	3160310	3159248	2	1	1544
YDR430C_CDS	3160510	3163479	3160310	2	1	1545
YDR431W_CDS	3163399	3163710	3163479	1	1	1546
YDR432W_CDS	3163792	3165036	3163710	1	1	1547
YDR433W_CDS	3164609	3165049	3165036	1	1	1548
YDR434W_CDS	3166246	3167850	3165049	1	1	1549
YDR435C_CDS	3167992	3168978	3167850	2	1	1550
YDR436W_CDS	3169830	3171962	3168978	1	1	1551
YDR437W_CDS	3172361	3172783	3171962	1	1	1552
YDR438W_CDS	3173283	3174395	3172783	1	1	1553
YDR439W_CDS	3174685	3175728	3174395	1	1	1554
YDR440W_CDS	3177502	3179250	3175728	1	1	1555
YDR441C_CDS	3179526	3180071	3179250	2	1	1556
YDR442W_CDS	3180656	3181048	3180071	1	1	1557
YDR443C_CDS	3180685	3184947	3181048	2	1	1558
YDR444W_CDS	3185299	3187362	3184947	1	1	1559
YDR445C_CDS	3187191	3187598	3187362	2	1	1560
YDR446W_CDS	3188734	3189642	3187598	1	1	1561
YDR447C_CDS	3189838	3190562	3189642	2	2	1562
YDR448W_CDS	3191074	3192378	3190562	1	1	1564
YDR449C_CDS	3192589	3193911	3192378	2	1	1565
YDR450W_CDS	3194932	3195807	3193911	1	2	1566
YDR451C_CDS	3196129	3197190	3195807	2	1	1568
YDR452W_CDS	3197887	3199911	3197190	1	1	1569
YDR453C_CDS	3200081	3200671	3199911	2	1	1570
YDR454C_CDS	3201273	3201836	3200671	2	1	1571
YDR455C_CDS	3202382	3202690	3201836	2	1	1572
YDR456W_CDS	3202494	3204395	3202690	1	1	1573
YDR457W_CDS	3204799	3214605	3204395	1	1	1574
YDR458C_CDS	3215064	3217055	3214605	2	1	1575
YDR459C_CDS	3217328	3218452	3217055	2	1	1576
YDR460W_CDS	3218820	3219785	3218452	1	1	1577
YDR461W_CDS	3220185	3220295	3219785	1	1	1578
YDR461C-A_CDS	3220533	3220775	3220295	2	1	1579
YDR462W_CDS	3221082	3221525	3220775	1	1	1580
YDR463W_CDS	3221825	3223384	3221525	1	1	1581
YDR464W_CDS	3223881	3228188	3223384	1	1	1582
YDR464C-A_CDS	3227501	3227689	3228188	2	1	1583
YDR465C_CDS	3228345	3229583	3228188	2	1	1584
YDR466W_CDS	3230130	3232826	3229583	1	1	1585
YDR467C_CDS	3232592	3232918	3232826	2	1	1586
YDR468C_CDS	3233035	3233709	3232918	2	1	1587
YDR469W_CDS	3234024	3234551	3233709	1	1	1588
YDR470C_CDS	3234715	3236223	3234551	2	1	1589
YDR471W_CDS	3236779	3237573	3236223	1	2	1590
YDR472W_CDS	3238331	3239182	3237573	1	1	1592
YDR473C_CDS	3239454	3240863	3239182	2	1	1593
YDR475C_CDS	3242473	3245103	3240863	2	1	1594
YDR476C_CDS	3245462	3246136	3245103	2	1	1595
YDR477W_CDS	3247382	3249283	3246136	1	1	1596
YDR478W_CDS	3249584	3250180	3249283	1	1	1597
YDR479C_CDS	3250219	3251883	3250180	2	1	1598
YDR480W_CDS	3252408	3253379	3251883	1	1	1599
YDR481C_CDS	3253559	3255259	3253379	2	1	1600
YDR482C_CDS	3255440	3255847	3255259	2	1	1601
YDR483W_CDS	3256166	3257494	3255847	1	1	1602
YDR484W_CDS	3257772	3259697	3257494	1	1	1603
YDR485C_CDS	3259829	3262216	3259697	2	1	1604
YDR486C_CDS	3262440	3263129	3262216	2	1	1605
YDR487C_CDS	3263363	3263989	3263129	2	1	1606
YDR488C_CDS	3264197	3265798	3263989	2	1	1607
YDR489W_CDS	3266021	3266905	3265798	1	1	1608
YDR490C_CDS	3266977	3269277	3266905	2	1	1609
YDR491C_CDS	3269509	3270000	3269277	2	1	1610
YDR492W_CDS	3269933	3270883	3270000	1	1	1611
YDR493W_CDS	3271226	3271597	3270883	1	1	1612
YDR494W_CDS	3271939	3273024	3271597	1	1	1613
YDR495C_CDS	3273124	3276159	3273024	2	1	1614
YDR496C_CDS	3276442	3278412	3276159	2	1	1615
YDR497C_CDS	3278722	3280476	3278412	2	1	1616
YDR498C_CDS	3280852	3282003	3280476	2	1	1617
YDR499W_CDS	3282839	3285082	3282003	1	1	1618
YDR500C_CDS	3285207	3285862	3285082	2	2	1619
YDR501W_CDS	3286362	3287927	3285862	1	1	1621
YDR502C_CDS	3288319	3289473	3287927	2	1	1622
YDR503C_CDS	3290051	3290875	3289473	2	1	1623
YDR504C_CDS	3291320	3291703	3290875	2	1	1624
YDR505C_CDS	3291704	3294229	3291703	2	1	1625
YDR506C_CDS	3294737	3296563	3294229	2	1	1626
YDR507C_CDS	3297367	3300795	3296563	2	1	1627
YDR508C_CDS	3301462	3303453	3300795	2	1	1628
YDR509W_CDS	3303235	3303582	3303453	1	1	1629
YDR510W_CDS	3304409	3304714	3303582	1	1	1630
YDR510C-A_CDS	3304704	3304820	3304714	2	1	1631
YDR511W_CDS	3305026	3305427	3304820	1	1	1632
YDR512C_CDS	3305509	3306072	3305427	2	1	1633
YDR513W_CDS	3306026	3306457	3306072	1	1	1634
YDR514C_CDS	3306557	3308008	3306457	2	1	1635
YDR515W_CDS	3308438	3309781	3308008	1	1	1636
YDR516C_CDS	3309983	3311485	3309781	2	1	1637
YDR517W_CDS	3312248	3313366	3311485	1	1	1638
YDR518W_CDS	3313617	3315170	3313366	1	1	1639
YDR519W_CDS	3315434	3315841	3315170	1	1	1640
YDR520C_CDS	3316094	3318412	3315841	2	1	1641
YDR521W_CDS	3318150	3318485	3318412	1	1	1642
YDR522C_CDS	3318804	3320312	3318485	2	1	1643
YDR523C_CDS	3320575	3322047	3320312	2	1	1644
YDR524C_CDS	3322551	3323999	3322047	2	1	1645
YDR524W-C_CDS	3324412	3324501	3323999	1	1	1646
YDR524C-B_CDS	3324607	3324807	3324501	2	1	1647
YDR524C-A_CDS	3324880	3324999	3324807	2	1	1648
YDR525W_CDS	3324914	3325243	3324999	1	1	1649
YDR525W-A_CDS	3325605	3325844	3325243	1	1	1650
YDR526C_CDS	3326084	3326554	3325844	2	1	1651
YDR527W_CDS	3326103	3327422	3326554	1	1	1652
YDR528W_CDS	3329595	3330866	3327422	1	1	1653
YDR529C_CDS	3331174	3331557	3330866	2	1	1654
YDR530C_CDS	3331800	3332777	3331557	2	1	1655
YDR531W_CDS	3333241	3334344	3332777	1	1	1656
YDR532C_CDS	3334405	3335562	3334344	2	1	1657
YDR533C_CDS	3336456	3337169	3335562	2	1	1658
YDR534C_CDS	3338323	3339909	3337169	2	1	1659
YDR535C_CDS	3341615	3342371	3339909	2	2	1660
YDR536W_CDS	3343014	3344723	3342371	1	1	1662
YDR537C_CDS	3345865	3346470	3344723	2	1	1663
YDR538W_CDS	3345911	3346639	3346470	1	1	1664
YDR539W_CDS	3347103	3348614	3346639	1	1	1665
YDR540C_CDS	3352145	3352684	3348614	2	1	1666
YDR541C_CDS	3354673	3355707	3352684	2	1	1667
YDR542W_CDS	3358258	3358620	3355707	1	1	1668
YDR543C_CDS	3359643	3359942	3358620	2	1	1669
YDR544C_CDS	3360104	3360532	3359942	2	1	1670
YDR545W_CDS	3361330	3366720	3360532	1	1	1671
YDR545C-A_CDS	3365872	3366351	3366720	2	1	1672
YEL077C_CDS	3408135	3411968	3366720	2	1	1673
YEL077W-A_CDS	3408501	3408983	3411968	1	1	1674
YEL076C-A_CDS	3412056	3412985	3411968	2	2	1675
YEL076C_CDS	3412335	3412985	3412985	2	1	1677
YEL075W-A_CDS	3412741	3413352	3412985	1	1	1678
YEL075C_CDS	3413216	3413584	3413352	2	1	1679
YEL074W_CDS	3413997	3414335	3413584	1	1	1680
YEL073C_CDS	3415101	3415424	3414335	2	1	1681
YEL072W_CDS	3421591	3422286	3415424	1	1	1682
YEL071W_CDS	3424226	3425716	3422286	1	1	1683
YEL070W_CDS	3427460	3428968	3425716	1	1	1684
YEL069C_CDS	3429408	3431102	3428968	2	1	1685
YEL068C_CDS	3433517	3433849	3431102	2	1	1686
YEL067C_CDS	3434060	3434647	3433849	2	1	1687
YEL066W_CDS	3434538	3435077	3434647	1	1	1688
YEL065W_CDS	3435528	3437414	3435077	1	1	1689
YEL064C_CDS	3437668	3439110	3437414	2	1	1690
YEL063C_CDS	3439565	3441337	3439110	2	1	1691
YEL062W_CDS	3442278	3444125	3441337	1	1	1692
YEL061C_CDS	3444406	3447408	3444125	2	1	1693
YEL060C_CDS	3447917	3449824	3447408	2	1	1694
YEL059C-A_CDS	3450271	3450495	3449824	2	1	1695
YEL059W_CDS	3450523	3450831	3450495	1	1	1696
YEL058W_CDS	3451123	3452796	3450831	1	1	1697
YEL057C_CDS	3452891	3453592	3452796	2	1	1698
YEL056W_CDS	3455039	3456244	3453592	1	1	1699
YEL055C_CDS	3456342	3459410	3456244	2	1	1700
YEL054C_CDS	3460592	3461089	3459410	2	1	1701
YEL053W-A_CDS	3460779	3461126	3461089	1	1	1702
YEL053C_CDS	3461772	3463973	3461126	2	1	1703
YEL052W_CDS	3464442	3465971	3463973	1	1	1704
YEL051W_CDS	3466249	3467019	3465971	1	1	1705
YEL050W-A_CDS	3467420	3467611	3467019	1	1	1706
YEL050C_CDS	3467541	3468722	3467611	2	1	1707
YEL049W_CDS	3471599	3471961	3468722	1	1	1708
YEL048C_CDS	3472580	3473038	3471961	2	1	1709
YEL047C_CDS	3473256	3474668	3473038	2	1	1710
YEL046C_CDS	3475500	3476663	3474668	2	1	1711
YEL045C_CDS	3476711	3477136	3476663	2	1	1712
YEL044W_CDS	3477628	3478128	3477136	1	1	1713
YEL043W_CDS	3478349	3481219	3478128	1	1	1714
YEL042W_CDS	3481642	3483198	3481219	1	1	1715
YEL041W_CDS	3483815	3485302	3483198	1	1	1716
YEL040W_CDS	3485924	3487327	3485302	1	1	1717
YEL039C_CDS	3487507	3487848	3487327	2	1	1718
YEL038W_CDS	3488333	3489016	3487848	1	1	1719
YEL037C_CDS	3489278	3490474	3489016	2	1	1720
YEL036C_CDS	3490921	3492423	3490474	2	1	1721
YEL035C_CDS	3492916	3493416	3492423	2	1	1722
YEL034C-A_CDS	3493484	3494086	3493416	2	1	1723
YEL034W_CDS	3493547	3494020	3494086	1	1	1724
YEL033W_CDS	3494050	3494469	3494086	1	1	1725
YEL032W_CDS	3494808	3497723	3494469	1	1	1726
YEL032C-A_CDS	3494911	3495072	3497723	2	1	1727
YEL031W_CDS	3498129	3501776	3497723	1	1	1728
YEL030C-A_CDS	3502454	3502768	3501776	2	1	1729
YEL030W_CDS	3502515	3504449	3502768	1	1	1730
YEL029C_CDS	3504729	3505667	3504449	2	1	1731
YEL028W_CDS	3506539	3507000	3505667	1	1	1732
YEL027W_CDS	3508640	3509122	3507000	1	1	1733
YEL026W_CDS	3509814	3510194	3509122	1	1	1734
YEL025C_CDS	3510452	3514018	3510194	2	1	1735
YEL024W_CDS	3515131	3515778	3514018	1	1	1736
YEL023C_CDS	3516375	3518423	3515778	2	1	1737
YEL022W_CDS	3519292	3523671	3518423	1	1	1738
YEL020C-B_CDS	3523957	3524154	3523671	2	1	1739
YEL020W-A_CDS	3523985	3524248	3524154	1	1	1740
YEL020C_CDS	3525391	3527073	3524248	2	1	1741
YEL019C_CDS	3527272	3528075	3527073	2	1	1742
YEL018C-A_CDS	3528229	3528762	3528075	2	1	1743
YEL018W_CDS	3528245	3529084	3528762	1	1	1744
YEL017C-A_CDS	3529572	3529703	3529084	2	1	1745
YEL017W_CDS	3530431	3531444	3529703	1	1	1746
YEL016C_CDS	3531511	3532992	3531444	2	1	1747
YEL015W_CDS	3533403	3535058	3532992	1	1	1748
YEL014C_CDS	3535077	3535382	3535058	2	1	1749
YEL013W_CDS	3535599	3537335	3535382	1	1	1750
YEL012W_CDS	3538546	3539325	3537335	1	2	1751
YEL011W_CDS	3539894	3542008	3539325	1	1	1753
YEL010W_CDS	3543053	3543403	3542008	1	1	1754
YEL009C-A_CDS	3543145	3543552	3543403	2	1	1755
YEL009C_CDS	3545692	3546537	3543552	2	1	1756
YEL008W_CDS	3547286	3547666	3546537	1	1	1757
YEL008C-A_CDS	3547500	3547592	3547666	2	1	1758
YEL007W_CDS	3548666	3550666	3547666	1	1	1759
YEL006W_CDS	3551101	3552108	3550666	1	1	1760
YEL005C_CDS	3552681	3553529	3552108	2	1	1761
YEL004W_CDS	3553725	3554753	3553529	1	1	1762
YEL003W_CDS	3554950	3555373	3554753	1	2	1763
YEL002C_CDS	3555496	3556788	3555373	2	1	1765
YEL001C_CDS	3557075	3557752	3556788	2	1	1766
YER001W_CDS	3560294	3562582	3557752	1	1	1767
YER002W_CDS	3563577	3564272	3562582	1	1	1768
YER003C_CDS	3564510	3565892	3564272	2	2	1769
YER004W_CDS	3566354	3567049	3565892	1	1	1771
YER005W_CDS	3567324	3569216	3567049	1	1	1772
YER006W_CDS	3569497	3571059	3569216	1	1	1773
YER006C-A_CDS	3571118	3571435	3571059	2	1	1774
YER007W_CDS	3571301	3572857	3571435	1	1	1775
YER007C-A_CDS	3573011	3573659	3572857	2	2	1776
YER008C_CDS	3574582	3578592	3573659	2	1	1778
YER009W_CDS	3578889	3579266	3578592	1	1	1779
YER010C_CDS	3579408	3580112	3579266	2	1	1780
YER011W_CDS	3582022	3582786	3580112	1	1	1781
YER012W_CDS	3584609	3585205	3582786	1	1	1782
YER013W_CDS	3585615	3589052	3585205	1	1	1783
YER014W_CDS	3589374	3590993	3589052	1	1	1784
YER014C-A_CDS	3590505	3591474	3590993	2	2	1785
YER015W_CDS	3591315	3593549	3591474	1	1	1787
YER016W_CDS	3595051	3596085	3593549	1	1	1788
YER017C_CDS	3596277	3598562	3596085	2	1	1789
YER018C_CDS	3598733	3599398	3598562	2	1	1790
YER019W_CDS	3599571	3601004	3599398	1	1	1791
YER019C-A_CDS	3601047	3601313	3601004	2	1	1792
YER020W_CDS	3601942	3603291	3601313	1	1	1793
YER021W_CDS	3603722	3605293	3603291	1	1	1794
YER022W_CDS	3605586	3607649	3605293	1	1	1795
YER023W_CDS	3607850	3608710	3607649	1	1	1796
YER023C-A_CDS	3608296	3608508	3608710	2	1	1797
YER024W_CDS	3608966	3611737	3608710	1	1	1798
YER025W_CDS	3612025	3613608	3611737	1	1	1799
YER026C_CDS	3614418	3615248	3613608	2	1	1800
YER027C_CDS	3615753	3617006	3615248	2	1	1801
YER028C_CDS	3617466	3618650	3617006	2	1	1802
YER029C_CDS	3619361	3619951	3618650	2	1	1803
YER030W_CDS	3620211	3620672	3619951	1	1	1804
YER031C_CDS	3620850	3621521	3620672	2	1	1805
YER032W_CDS	3621837	3624467	3621521	1	1	1806
YER033C_CDS	3624831	3628061	3624467	2	1	1807
YER034W_CDS	3628620	3629177	3628061	1	1	1808
YER035W_CDS	3629413	3629850	3629177	1	1	1809
YER036C_CDS	3630141	3631973	3629850	2	1	1810
YER037W_CDS	3632663	3633628	3631973	1	1	1811
YER038C_CDS	3633632	3635026	3633628	2	1	1812
YER038W-A_CDS	3635225	3635605	3635026	1	1	1813
YER039C_CDS	3635230	3635979	3635605	2	1	1814
YER039C-A_CDS	3636037	3636255	3635979	2	1	1815
YER040W_CDS	3636569	3638761	3636255	1	1	1816
YER041W_CDS	3639235	3641514	3638761	1	1	1817
YER042W_CDS	3641711	3642265	3641514	1	1	1818
YER043C_CDS	3642544	3643893	3642265	2	1	1819
YER044C_CDS	3644344	3644790	3643893	2	1	1820
YER044C-A_CDS	3645234	3646548	3644790	2	2	1821
YER045C_CDS	3646806	3648275	3646548	2	1	1823
YER046W_CDS	3649954	3650385	3648275	1	1	1824
YER046W-A_CDS	3650474	3650803	3650385	1	1	1825
YER047C_CDS	3650584	3653277	3650803	2	1	1826
YER048C_CDS	3653756	3654931	3653277	2	1	1827
YER048W-A_CDS	3657492	3657776	3654931	1	1	1828
YER049W_CDS	3658502	3660436	3657776	1	1	1829
YER050C_CDS	3660745	3661161	3660436	2	1	1830
YER051W_CDS	3661430	3662908	3661161	1	1	1831
YER052C_CDS	3663149	3664732	3662908	2	1	1832
YER053C_CDS	3665511	3666413	3664732	2	1	1833
YER053C-A_CDS	3667707	3667820	3666413	2	1	1834
YER054C_CDS	3668826	3670472	3667820	2	1	1835
YER055C_CDS	3671666	3672559	3670472	2	1	1836
YER056C_CDS	3673286	3674887	3672559	2	1	1837
YER056C-A_CDS	3676197	3676959	3674887	2	2	1838
YER057C_CDS	3677511	3677900	3676959	2	1	1840
YER058W_CDS	3678542	3678865	3677900	1	1	1841
YER059W_CDS	3679398	3680660	3678865	1	1	1842
YER060W_CDS	3681341	3682927	3680660	1	1	1843
YER060W-A_CDS	3683346	3684938	3682927	1	1	1844
YER061C_CDS	3685072	3686400	3684938	2	1	1845
YER062C_CDS	3686704	3687456	3686400	2	1	1846
YER063W_CDS	3688484	3689140	3687456	1	1	1847
YER064C_CDS	3689479	3690996	3689140	2	1	1848
YER065C_CDS	3692015	3693688	3690996	2	1	1849
YER066W_CDS	3697016	3697573	3693688	1	1	1850
YER066C-A_CDS	3698477	3698977	3697573	2	1	1851
YER067W_CDS	3698840	3699325	3698977	1	1	1852
YER067C-A_CDS	3699014	3699337	3699325	2	1	1853
YER068W_CDS	3699824	3701587	3699337	1	1	1854
YER068C-A_CDS	3702075	3702506	3701587	2	1	1855
YER069W_CDS	3702184	3704775	3702506	1	1	1856
YER070W_CDS	3705724	3708390	3704775	1	1	1857
YER071C_CDS	3708721	3709101	3708390	2	1	1858
YER072W_CDS	3709580	3709969	3709101	1	1	1859
YER073W_CDS	3710804	3712366	3709969	1	1	1860
YER074W_CDS	3713097	3713970	3712366	1	2	1861
YER074W-A_CDS	3714427	3714897	3713970	1	3	1863
YER075C_CDS	3715187	3717973	3714897	2	1	1866
YER076C_CDS	3719364	3720272	3717973	2	1	1867
YER076W-A_CDS	3720164	3720511	3720272	1	1	1868
YER077C_CDS	3721308	3723374	3720511	2	1	1869
YER078C_CDS	3723581	3725116	3723374	2	1	1870
YER078W-A_CDS	3725420	3725584	3725116	1	1	1871
YER079W_CDS	3725694	3726326	3725584	1	1	1872
YER079C-A_CDS	3726676	3727014	3726326	2	1	1873
YER080W_CDS	3726737	3728620	3727014	1	1	1874
YER081W_CDS	3729460	3730869	3728620	1	1	1875
YER082C_CDS	3731046	3732710	3730869	2	1	1876
YER083C_CDS	3732948	3733805	3732710	2	1	1877
YER084W_CDS	3733839	3734225	3733805	1	1	1878
YER084W-A_CDS	3734372	3734884	3734225	1	1	1879
YER085C_CDS	3734393	3734914	3734884	2	1	1880
YER086W_CDS	3735251	3736981	3734914	1	1	1881
YER087W_CDS	3737350	3739080	3736981	1	1	1882
YER087C-A_CDS	3738591	3739142	3739080	2	1	1883
YER087C-B_CDS	3739356	3739604	3739142	2	1	1884
YER088C_CDS	3739950	3741962	3739604	2	1	1885
YER088C-A_CDS	3742470	3742793	3741962	2	1	1886
YER088W-B_CDS	3742701	3742847	3742793	1	1	1887
YER089C_CDS	3742720	3744114	3742847	2	1	1888
YER090W_CDS	3744723	3746246	3744114	1	1	1889
YER090C-A_CDS	3745096	3745185	3746246	2	1	1890
YER091C_CDS	3746638	3748941	3746246	2	1	1891
YER091C-A_CDS	3749164	3749385	3748941	2	1	1892
YER092W_CDS	3749629	3750006	3749385	1	1	1893
YER093C_CDS	3750094	3754386	3750006	2	1	1894
YER093C-A_CDS	3754686	3755174	3754386	2	2	1895
YER094C_CDS	3755503	3756120	3755174	2	1	1897
YER095W_CDS	3756754	3757956	3756120	1	1	1898
YER096W_CDS	3758472	3760010	3757956	1	1	1899
YER097W_CDS	3761914	3762243	3760010	1	1	1900
YER098W_CDS	3762240	3764504	3762243	1	1	1901
YER099C_CDS	3764879	3765835	3764504	2	1	1902
YER100W_CDS	3766336	3767088	3765835	1	1	1903
YER101C_CDS	3767276	3768568	3767088	2	1	1904
YER102W_CDS	3769874	3770476	3768568	1	1	1905
YER103W_CDS	3771363	3773291	3770476	1	1	1906
YER104W_CDS	3773576	3774202	3773291	1	1	1907
YER105C_CDS	3774612	3778787	3774202	2	1	1908
YER106W_CDS	3779100	3780008	3778787	1	1	1909
YER107C_CDS	3780222	3781319	3780008	2	1	1910
YER107W-A_CDS	3781168	3781488	3781319	1	1	1911
YER109C_CDS	3781989	3784388	3781488	2	1	1912
YER110C_CDS	3785536	3788877	3784388	2	1	1913
YER111C_CDS	3789369	3792650	3788877	2	1	1914
YER112W_CDS	3794006	3794569	3792650	1	1	1915
YER113C_CDS	3794706	3796826	3794569	2	1	1916
YER114C_CDS	3797364	3800486	3796826	2	1	1917
YER115C_CDS	3801066	3801641	3800486	2	1	1918
YER116C_CDS	3802122	3802946	3801641	2	1	1919
YER117W_CDS	3803543	3804427	3802946	1	2	1920
YER118C_CDS	3804726	3805829	3804427	2	1	1922
YER119C_CDS	3806270	3807616	3805829	2	1	1923
YER119C-A_CDS	3807641	3808012	3807616	2	1	1924
YER120W_CDS	3807909	3808643	3808012	1	1	1925
YER121W_CDS	3809149	3809493	3808643	1	1	1926
YER122C_CDS	3809645	3811126	3809493	2	1	1927
YER123W_CDS	3811587	3813161	3811126	1	1	1928
YER124C_CDS	3814116	3815837	3813161	2	1	1929
YER125W_CDS	3816963	3819392	3815837	1	1	1930
YER126C_CDS	3820168	3820953	3819392	2	1	1931
YER127W_CDS	3821255	3822328	3820953	1	1	1932
YER128W_CDS	3822633	3823244	3822328	1	1	1933
YER129W_CDS	3824055	3827483	3823244	1	1	1934
YER130C_CDS	3827889	3829220	3827483	2	1	1935
YER131W_CDS	3830726	3831085	3829220	1	1	1936
YER132C_CDS	3831962	3837223	3831085	2	1	1937
YER133W_CDS	3839269	3840732	3837223	1	2	1938
YER133W-A_CDS	3843965	3844306	3840732	1	1	1940
YER134C_CDS	3844041	3844577	3844306	2	1	1941
YER135C_CDS	3844726	3845118	3844577	2	1	1942
YER136W_CDS	3846390	3847745	3845118	1	1	1943
YER137C_CDS	3848147	3848593	3847745	2	1	1944
YER137W-A_CDS	3848349	3848654	3848593	1	1	1945
YER138W-A_CDS	3856248	3856352	3848654	1	1	1946
YER139C_CDS	3857337	3858017	3856352	2	1	1947
YER140W_CDS	3858339	3860009	3858017	1	1	1948
YER141W_CDS	3860233	3861693	3860009	1	1	1949
YER142C_CDS	3861920	3862810	3861693	2	1	1950
YER143W_CDS	3863093	3864379	3862810	1	1	1951
YER144C_CDS	3864580	3866997	3864379	2	1	1952
YER145C_CDS	3867300	3868514	3866997	2	1	1953
YER145C-A_CDS	3869160	3869597	3868514	2	1	1954
YER146W_CDS	3869359	3869640	3869597	1	1	1955
YER147C_CDS	3869742	3871616	3869640	2	1	1956
YER147C-A_CDS	3871977	3872387	3871616	2	1	1957
YER148W_CDS	3872077	3872799	3872387	1	1	1958
YER148W-A_CDS	3872959	3873537	3872799	1	1	1959
YER149C_CDS	3872982	3874244	3873537	2	1	1960
YER150W_CDS	3875144	3875590	3874244	1	1	1961
YER151C_CDS	3876460	3879198	3875590	2	1	1962
YER152C_CDS	3879431	3880762	3879198	2	1	1963
